timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
8124000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
8632000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
9136000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
9544000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
10048000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
10552000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
11056000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
11564000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
12068000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
12568000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
13072000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
13576000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
14080000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
14584000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
15088000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
15592000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
16092000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
16600000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
17104000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
17608000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
17900000,0,0,3720000,2147411071,8307839,0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
17912000,17912000,0,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
18416000,17912000,0,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
18920000,17912000,0,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
19424000,17912000,0,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
19928000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
20432000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
20936000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
21444000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
21952000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
22456000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
22960000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
23468000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
23972000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
24476000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
24984000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
25492000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
25996000,17912000,19724000,17912000,2147411071,8307839,0,2,4,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
26152000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
26656000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
27156000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
27664000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
27976000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
28480000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
28980000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
29488000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
29992000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
30500000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
31008000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
31512000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
32020000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
32528000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
33036000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
33540000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
34044000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
34548000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
35048000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
35552000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
36056000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
36560000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
37068000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
37572000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
38076000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
38580000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
39088000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
39596000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
39704000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
40208000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
40712000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
41216000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
41720000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
42224000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
42732000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
43240000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
43744000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
44248000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
44756000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
45264000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
45768000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
46272000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
46780000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
47284000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
47788000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
48292000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
48568000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
49076000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
49584000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
50084000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
50588000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
51092000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
51596000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
52100000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
52608000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
53116000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
53624000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
54132000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
54640000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
55148000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
55652000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
56156000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
56664000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
57172000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
57676000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
58184000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
58692000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
59016000,17912000,19724000,26152000,2147411071,8307839,0,2,4,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
59028000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
59040000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
59544000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
59640000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
60152000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
60656000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
61164000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
61672000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
62176000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
62680000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
63184000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
63688000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
64192000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
64700000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
65204000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
65712000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
66220000,17912000,19724000,59028000,2147411071,8307839,0,2,4,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
66484000,0,0,66484000,2147411071,8307839,0,1,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
66992000,0,0,66484000,2147411071,8307839,0,1,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
